measurementDataID;value;sensorID;measurementID;createdAt;updatedAt
034f9617-f41c-4314-9ddd-b00da5bdcb21;25.7853301730944;846168d3-419a-4938-9e43-168ccbe447cc;0c8bfb81-2c24-436e-8644-fe4043c60222;2021-09-20T09:20:00+00;2021-09-20T09:20:00+00
0351985a-cbba-4235-a214-19c2e0694b53;12.7740762685948;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;5a656937-f224-4fd8-a36f-823bce95b19d;2021-09-20T16:30:00+00;2021-09-20T16:30:00+00
036b96e1-dfd4-4931-8598-3a8418d53133;7.02442035789179;0e810046-aab2-489a-897b-473c3dc3b36e;19dd9089-b218-45ab-bd8f-67b495843ad0;2021-09-25T18:00:00+00;2021-09-25T18:00:00+00
037b02e8-8a8b-43ac-9f68-8517b87333ee;10.1263087603344;42071707-3bed-41ab-911a-c310f4e870d4;689e62be-bb9e-4ff6-b8a0-e8d9b649b7fc;2021-09-20T05:30:00+00;2021-09-20T05:30:00+00
03984df1-3b25-4023-ae09-26099d462786;5.57954466112952;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;5309cfcf-eac7-4465-95f4-49235c484ad0;2021-09-20T10:20:00+00;2021-09-20T10:20:00+00
0398a3d0-ddf2-4120-95e7-80f09320fd34;9.72342769282911;42071707-3bed-41ab-911a-c310f4e870d4;fd4d3310-aa46-4f4a-a3f0-efd6fa84cb89;2021-09-25T21:40:00+00;2021-09-25T21:40:00+00
03a93fc1-cf77-457b-8b9d-b482dadaaa7d;2.63688180351524;42071707-3bed-41ab-911a-c310f4e870d4;e9048090-6fee-491d-aebb-faf0977700f3;2021-09-21T13:30:00+00;2021-09-21T13:30:00+00
03b5a64d-649e-4925-8119-756ac96d5c4c;2.28243737637136;8b8b6589-ffa6-450d-9065-f382219275a1;52937f05-ec46-4dfd-8f59-aa582c12cd14;2021-09-25T07:40:00+00;2021-09-25T07:40:00+00
03c49c25-35fc-47cf-9329-0e6fd6543713;5.86787240809726;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;a56ac487-9030-46a4-b185-2518a135e3bb;2021-09-25T23:50:00+00;2021-09-25T23:50:00+00
03d008e4-a85a-461b-87ae-62182a6e672e;11.4513954390477;c86d1401-d105-41a5-9a37-a6beea3f273c;512d513e-2461-49b1-9405-d818927c1df0;2021-09-21T01:10:00+00;2021-09-21T01:10:00+00
03d97203-b32a-4013-8d8f-073c14247dc8;3.70207050711249;42071707-3bed-41ab-911a-c310f4e870d4;410f4659-d103-47d8-847d-84b28d8f9231;2021-09-22T22:10:00+00;2021-09-22T22:10:00+00
03de6517-91f9-4d85-9949-178c6aac2087;11.98748187652;c86d1401-d105-41a5-9a37-a6beea3f273c;f3a849fb-5db7-40d2-8205-30d0d82f4635;2021-09-19T17:00:00+00;2021-09-19T17:00:00+00
03e67d72-c672-4a93-bc8e-f1026b5599c8;2.88201158069704;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;68179521-0a66-4157-a49d-ce70e7d9ea99;2021-09-22T17:40:00+00;2021-09-22T17:40:00+00
03ee4f0e-43a4-4ce3-b6c7-6c27f6c983d5;6.38018570738425;0e810046-aab2-489a-897b-473c3dc3b36e;3148e704-591d-4c00-b440-2036e6cefde2;2021-09-19T15:20:00+00;2021-09-19T15:20:00+00
03f01bb8-1a00-4aa6-aa77-a2eb5ba168b6;59.5325029597179;846168d3-419a-4938-9e43-168ccbe447cc;3b512e5b-3436-4e5e-8271-22a95823b2e0;2021-09-23T08:10:00+00;2021-09-23T08:10:00+00
03ff1a1d-3cc8-41c7-82a5-eb6a5e3c1d92;4.82219961817039;42071707-3bed-41ab-911a-c310f4e870d4;f2100462-ad28-44df-b5a8-6bfe500e8288;2021-09-22T13:10:00+00;2021-09-22T13:10:00+00
0404dfb2-1b3c-456d-8802-9b040d83f7f4;50.8121478539538;846168d3-419a-4938-9e43-168ccbe447cc;26902c71-cee6-4a6f-acd4-bda9afb4c4be;2021-09-25T19:40:00+00;2021-09-25T19:40:00+00
0405f000-26ed-4b5f-88fe-e4a220a3ef3e;67.9860298022786;c86d1401-d105-41a5-9a37-a6beea3f273c;f6a8df80-8b14-45df-8e3a-ff61cef117ad;2021-09-21T16:00:00+00;2021-09-21T16:00:00+00
040c821b-1f47-4326-be93-9525309cb7c4;6.16540930064898;42071707-3bed-41ab-911a-c310f4e870d4;d3f50089-2697-4b7b-aa42-b1c085f85aae;2021-09-25T10:50:00+00;2021-09-25T10:50:00+00
041147eb-0aa8-4ba3-a204-692043bcdaba;8.81916209655695;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;daf5004d-e20b-4723-b7d4-14713ec51ff8;2021-09-20T17:20:00+00;2021-09-20T17:20:00+00
04123543-389b-4bca-a7c1-9c4603c46c01;4.68419575599793;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;8077b1bc-3fbf-4aa1-b576-c668d576fe4a;2021-09-24T18:20:00+00;2021-09-24T18:20:00+00
0422d573-17db-4828-a250-27e5d4087ff4;208.241840384147;846168d3-419a-4938-9e43-168ccbe447cc;87378060-1624-463d-9765-6786d63f02df;2021-09-23T08:00:00+00;2021-09-23T08:00:00+00
0426ee35-f12b-45d8-b7b5-46d324b68f15;7.7015439844433;0e810046-aab2-489a-897b-473c3dc3b36e;cbda876b-4baf-40e4-b5a6-53a53365b789;2021-09-22T19:10:00+00;2021-09-22T19:10:00+00
044e1c66-c2f9-4c92-886e-f5bd10649f75;6.42790210296123;0e810046-aab2-489a-897b-473c3dc3b36e;0fdba7a6-f67f-454d-b12f-56fbee1abf75;2021-09-22T14:00:00+00;2021-09-22T14:00:00+00
045c241d-8507-425a-a829-75d7459c840a;8.22769619935811;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;136743ee-9ef7-481a-afd2-e25a63e8cb50;2021-09-23T09:40:00+00;2021-09-23T09:40:00+00
046575b1-44c3-4f27-abbc-c15ea1825d9b;6.61664053785185;42071707-3bed-41ab-911a-c310f4e870d4;76a0174e-1de5-4d42-b44c-a387fa5d4525;2021-09-21T16:40:00+00;2021-09-21T16:40:00+00
046862c8-f73f-49f1-8752-9a29490189d3;7.37991497964752;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;219f7571-ea8e-4053-9135-206fb7a62b14;2021-09-25T20:40:00+00;2021-09-25T20:40:00+00
0468b8c0-62ff-436e-b901-d6be4b5e9a61;28.1083423114354;846168d3-419a-4938-9e43-168ccbe447cc;006bd9cf-07ab-4322-b969-2fde789d8068;2021-09-21T15:50:00+00;2021-09-21T15:50:00+00
0491a695-a00d-4205-bc6b-1fa0dc241882;5.5532535713151;42071707-3bed-41ab-911a-c310f4e870d4;3a0ed81e-1ef9-4242-9595-da8629e34b41;2021-09-25T11:00:00+00;2021-09-25T11:00:00+00
04921589-55b2-4fb7-a1e5-d0c462f5b48d;7.89725334493311;0e810046-aab2-489a-897b-473c3dc3b36e;24c4fc97-4b68-4c9a-8f77-3c1dca3effb4;2021-09-24T23:50:00+00;2021-09-24T23:50:00+00
0493246b-b7d2-4f98-b1e3-201886528426;2.77083808314308;8b8b6589-ffa6-450d-9065-f382219275a1;a56ac487-9030-46a4-b185-2518a135e3bb;2021-09-25T23:50:00+00;2021-09-25T23:50:00+00
0494125d-a1a8-4bdd-933f-a527963956a0;23.0821948354631;c86d1401-d105-41a5-9a37-a6beea3f273c;312caf67-8e0d-4257-ba92-32e69434ab85;2021-09-24T20:50:00+00;2021-09-24T20:50:00+00
04a1aec8-c940-4494-9419-62add5dab822;6.9083764642223;0e810046-aab2-489a-897b-473c3dc3b36e;8585b945-ac0c-4c7d-ab82-ff2975d06e9d;2021-09-22T16:50:00+00;2021-09-22T16:50:00+00
04b1bacc-7f28-4ad7-b069-70937a56b120;1.76343158784414;42071707-3bed-41ab-911a-c310f4e870d4;bd0a158c-e41b-42c2-8645-a5714d2ba4b6;2021-09-23T11:00:00+00;2021-09-23T11:00:00+00
04b7298d-56d0-4558-8e6e-2580f15afee3;6.85629478889164;0e810046-aab2-489a-897b-473c3dc3b36e;dbd585f3-1001-4f73-9231-7afa9c3488fa;2021-09-20T14:30:00+00;2021-09-20T14:30:00+00
04bd5008-6cdf-4249-9bf4-6277fe0a75ea;7.21990328400132;0e810046-aab2-489a-897b-473c3dc3b36e;beda1a94-abdc-4dc9-ab05-093ab6cf9c77;2021-09-24T01:20:00+00;2021-09-24T01:20:00+00
04c7cd5f-53b5-47df-ba17-2acd9bc075a7;11.3688668032327;8b8b6589-ffa6-450d-9065-f382219275a1;a523ba1a-3733-49fb-846b-0fcf57077d63;2021-09-19T14:50:00+00;2021-09-19T14:50:00+00
04ceca7d-d9f5-4133-9925-593a7ed8ff0a;4.89953869441659;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;273d4a80-d685-43f7-b8b4-f546c361cef1;2021-09-26T07:00:00+00;2021-09-26T07:00:00+00
04d3cda7-4ea4-4186-86f2-99b05f96ef66;4.74028608399869;42071707-3bed-41ab-911a-c310f4e870d4;87672e65-1fc3-4857-84f4-ace6c8abd741;2021-09-23T11:40:00+00;2021-09-23T11:40:00+00
04d4df44-c422-48d5-a38d-434caa90a525;26.3596239417912;846168d3-419a-4938-9e43-168ccbe447cc;1d3b707b-10aa-45e7-9a0f-b5d580c72102;2021-09-23T00:20:00+00;2021-09-23T00:20:00+00
04e6d4b2-07a9-4ecb-81a2-e8e2e9da2ff6;74.8677232600215;8b8b6589-ffa6-450d-9065-f382219275a1;87e49044-c99f-437d-b74f-4041908fbdc5;2021-09-19T20:40:00+00;2021-09-19T20:40:00+00
04f1b677-4c4f-4b7c-9eff-84ff2ce77471;69.2260290203082;846168d3-419a-4938-9e43-168ccbe447cc;f4dd8731-ac1e-4c56-afb8-5222e45b8ba7;2021-09-19T19:30:00+00;2021-09-19T19:30:00+00
05039c37-3fe6-482b-bdb1-4a34aa5cf9a5;13.6504473358303;c86d1401-d105-41a5-9a37-a6beea3f273c;47438f75-2b50-4b23-8705-873d00d985b4;2021-09-25T03:10:00+00;2021-09-25T03:10:00+00
0507b070-a323-45f3-9c1b-c304072246e6;5.8535298592311;0e810046-aab2-489a-897b-473c3dc3b36e;39702701-597a-47ab-9ffd-bf5eb9d0c809;2021-09-24T11:20:00+00;2021-09-24T11:20:00+00
051fe4f3-a20b-4093-9d67-f9f5f1ee50e4;4.93656296813833;0e810046-aab2-489a-897b-473c3dc3b36e;b3eba35e-1185-4144-b64e-3074a4a8f43c;2021-09-23T22:50:00+00;2021-09-23T22:50:00+00
0522e3b9-2f3a-4849-86bc-0e1bec11729f;35.1137286992114;846168d3-419a-4938-9e43-168ccbe447cc;d38f469d-cee2-4012-87af-1201dc430a5c;2021-09-21T14:40:00+00;2021-09-21T14:40:00+00
0522eca5-d09d-4a17-a05b-eecd90f5668b;7.92928542662455;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;eab10a66-23fc-474d-ab32-c59164fa46fe;2021-09-20T12:50:00+00;2021-09-20T12:50:00+00
055829e8-718a-40c4-9975-16e248af00a6;180.849052272504;846168d3-419a-4938-9e43-168ccbe447cc;0fd32771-b406-49a3-a26d-8abc67f79d40;2021-09-22T21:30:00+00;2021-09-22T21:30:00+00
0566830e-ef5b-4099-adc4-521bfc53dd58;31.6905607679675;846168d3-419a-4938-9e43-168ccbe447cc;70fe93d5-6768-40ce-beee-13d90f8e57b3;2021-09-20T20:50:00+00;2021-09-20T20:50:00+00
0581b643-1001-48b6-9681-4606b01f5ec5;5.67650034818732;0e810046-aab2-489a-897b-473c3dc3b36e;699c3244-5aa1-42b0-9377-5f16e68cdb8a;2021-09-25T17:30:00+00;2021-09-25T17:30:00+00
